.04400,0.16100,-0.16100,1.4090e+02,2.060e+01,-2.060e+01,1.09,3.100e-01,-1.100e-01,1825.0,,,2623.55,2247.63,-768.54,10.80,1,q1_q17_dr25_tce,5806.00,163.00,-204.00,4.528,0.036,-0.192,0.8990,0.2600,-0.0870,287.812870,46.340569,15.769
8673511,K08277.01,,CANDIDATE,CANDIDATE,0.4490,0,0,0,0,0.757261281,3.7680000e-06,-3.7680000e-06,131.6215400,4.720000e-03,-4.720000e-03,0.3220,0.1900,-0.3210,0.90500,0.29800,-0.29800,3.6500e+01,5.600e+00,-5.600e+00,0.58,1.700e-01,-6.000e-02,1908.0,,,3119.75,2686.06,-873.02,10.20,1,q1_q17_dr25_tce,5651.00,154.00,-171.00,4.479,0.062,-0.200,0.9530,0.2790,-0.0930,284.295650,44.895859,14.024
8873674,K08278.01,,FALSE POSITIVE,FALSE POSITIVE,0.4500,1,0,0,0,172.280975000,9.9500000e-03,-9.9500000e-03,216.0303000,4.460000e-02,-4.460000e-02,0.6020,0.3560,-0.3910,12.24000,1.20000,-1.20000,3.1380e+02,3.640e+01,-3.640e+01,1.60,4.500e-01,-1.500e-01,301.0,,,1.95,1.62,-0.53,10.20,1,q1_q17_dr25_tce,5659.00,152.00,-169.00,4.538,0.034,-0.184,0.8690,0.2460,-0.0820,286.862180,45.151569,15.112
9011955,K08279.01,,CANDIDATE,CANDIDATE,0.7020,0,0,0,0,367.089600000,2.2810000e-02,-2.2810000e-02,178.6744000,4.220000e-02,-4.220000e-02,1.2420,72.9900,-3.6310,28.02000,1.40000,-1.40000,2.0923e+03,9.350e+01,-9.350e+01,35.30,1.232e+01,-4.110e+00,281.0,,,1.48,1.53,-0.50,27.70,1,q1_q17_dr25_tce,6268.00,173.00,-260.00,4.429,0.058,-0.232,1.1000,0.3840,-0.1280,287.867370,45.321289,15.267
9159288,K08280.01,,CANDIDATE,CANDIDATE,0.7750,0,0,0,0,66.673050000,1.2440000e-02,-1.2440000e-02,161.5900000,1.760000e-01,-1.760000e-01,0.4150,0.0490,-0.4150,6.38100,0.80400,-0.80400,4.7210e+02,4.910e+01,-4.910e+01,2.64,9.000e-01,-3.000e-01,542.0,,,20.35,19.92,-6.70,9.60,1,q1_q17_dr25_tce,6592.00,163.00,-256.00,4.369,0.072,-0.217,1.1900,0.4040,-0.1350,293.689790,45.549332,14.634
9209808,K08281.01,,FALSE POSITIVE,FALSE POSITIVE,0.1410,1,0,0,0,244.547128000,5.6860000e-03,-5.6860000e-03,133.3618000,2.030000e-02,-2.030000e-02,0.0030,0.4540,-0.0030,3.59000,0.61300,-0.61300,5.8700e+02,1.110e+02,-1.110e+02,1.74,2.000e-01,-1.400e-01,228.0,,,0.64,0.26,-0.15,6.40,1,q1_q17_dr25_tce,5094.00,153.00,-138.00,4.612,0.035,-0.075,0.7360,0.0880,-0.0590,287.894380,45.606468,15.492
9656547,K07956.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.272287710,1.3650000e-05,-1.3650000e-05,132.4994500,9.840000e-03,-9.840000e-03,0.4280,0.0290,-0.4280,2.09900,0.32800,-0.32800,8.2900e+01,1.130e+01,-1.130e+01,0.63,7.000e-02,-5.000e-02,1275.0,,,624.11,250.50,-152.05,9.50,1,q1_q17_dr25_tce,5044.00,136.00,-151.00,4.640,0.030,-0.070,0.6860,0.0840,-0.0520,294.772160,46.377731,15.457
9658192,K07957.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.886002102,9.6740000e-06,-9.6740000e-06,131.7415300,4.580000e-03,-4.580000e-03,0.3610,0.2740,-0.3610,1.02100,0.26200,-0.26200,4.7400e+01,9.500e+00,-9.500e+00,0.65,1.900e-01,-7.000e-02,1433.0,,,997.72,848.55,-279.28,7.60,1,q1_q17_dr25_tce,5793.00,144.00,-173.00,4.485,0.065,-0.195,0.9250,0.2730,-0.0910,295.392120,46.329639,14.007
9710611,K07958.01,,FALSE POSITIVE,FALSE POSITIVE,0.1860,1,0,0,0,386.354440000,1.3590000e-02,-1.3590000e-02,359.0914000,2.540000e-02,-2.540000e-02,0.7050,0.2680,-0.4770,9.59400,0.56700,-0.56700,1.2960e+02,1.480e+01,-1.480e+01,1.43,3.200e-01,-2.100e-01,287.0,,,1.60,1.06,-0.58,10.90,2,q1_q17_dr25_tce,6165.00,154.00,-185.00,4.319,0.121,-0.148,1.1770,0.2650,-0.1770,291.976560,46.414631,12.458
9710626,K07959.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,371.214540000,2.4070000e-02,-2.4070000e-02,497.5266000,3.590000e-02,-3.590000e-02,1.2540,75.4800,-2.4650,19.40000,2.10000,-2.10000,1.7800e+03,1.540e+02,-1.540e+02,28.21,4.250e+00,-1.690e+00,212.0,,,0.47,0.24,-0.10,14.40,1,q1_q17_dr25_tce,5189.00,171.00,-155.00,4.557,0.028,-0.119,0.8500,0.1280,-0.0510,291.982970,46.486462,15.713
9710792,K07960.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,365.543500000,3.7850000e-02,-3.7850000e-02,132.6904000,9.530000e-02,-9.530000e-02,0.5180,0.4320,-0.2920,14.78000,1.30000,-1.30000,7.5310e+02,6.810e+01,-6.810e+01,3.04,8.400e-01,-3.600e-01,283.0,,,1.51,1.22,-0.48,13.40,1,q1_q17_dr25_tce,6306.00,168.00,-205.00,4.426,0.062,-0.187,1.0760,0.2960,-0.1270,292.052670,46.430210,15.397
